"I am currently in the stages of disputing 2 ATM transactions- third party ATM. The 1at incident the ATM machine went into collaboration a phase and no monies dispensed i waited and tried it again I received my money. Yet my account showed 2 withdrawals when in actuality I only received money from one transaction. I called TCFs customer service number and was told the transaction should fall of as it is in pending status. The transaction did not fall of and I called back opened a dispute. I received a provisional credit a few days later and a letter from TCF about a week after they which stated TCF is investigating this dispute and you will hear from us by XX/XX/XXXX. A few weeks after opening the dispute I had the same issue. I called TCF and this time even while the transaction was in Pending status the representative opened a dispute. FIRST fact 2 identical issues 2 different processes. 
On XX/XX/XXXX I called for an update on my 2nd dispute. I have not received any communication nor have I re",Checking account
Three weeks ago I requested SunTrust Bank to close my checking account .they said it could not be closed then they proceeded to charge me {$3.00} and now claim they can't close it because I owe them {$3.00} they also threatened to charge more fees after XX/XX/XXXX .I have sent doesn't of emails and several phone calls they refused to cooperate,Checking account
"I opened a checking/savings account package with Citi Bank through a promotional offer. The offer was that if I maintained a combined balance of {$15000.00} for 60 days, Citi Bank would give me {$400.00} within 90 days after the 60 day balance requirement was met. 

I opened my account in XX/XX/2018. The {$15000.00} balance requirement was fulfilled on XX/XX/2018. 60 day requirement was met two months later in XX/XX/2018. 90 days had passed in XX/XX/2018. I called Citi Bank as I had still not received the bonus. The customer service representative could not help me. I tried the chat service. All the customer service representative just repeated what the promotional offer was but the issue was not resolved. Both of the customer service representatives had no updates and had no information to resolve the issue. The representatives told me to continue waiting additional days on top of the 90 days I already waited. 

Citi Bank shows no urgency or respect for my time, nor do they show that they care ",Checking account
"I had signed up for a Citibank promotional offer in XX/XX/2018. The promotional offer was to earn {$400.00} for opening a new checking and savings account and complete qualifying activities. The qualifying activities listed on the promotion included depositing {$15000.00} into the new checking or savings account and maintaining that balance for 60 consecutive calendar days. According to the promotional text, that was all I needed to do. I deposited {$15000.00} into the account within 10 days of opening the account and held the funds in the savings account for 60 consecutive calendar days. In XX/XX/2018, two months after opening the account, I was expecting to receive the {$400.00} bonus. I called Customer Service and was surprised to hear that I would need to wait another 60 days before receiving the bonus. I then lowered by balance in the savings account to {$10000.00}, the minimum amount required by the bank to avoid a monthly fee. All throughout this time, my checking account was open but did",Checking account
"I had a good standing checking account and a credit card at Wells Fargo. I was a victim of fraud. Someone deposited a fraudulent check through an atm and cashed out on XXXX dollars, as soon as I bacame aware I contacted Wells Fargo to notify them of the fraud that took place in my account. I also paid the overdraft caused by this intruder. I called Wells Fargo multiple times to tell them to help me. All of a sudden I found that they closed my checking account and froze my credit card. They ruined my credit. I trusted them and they treated me as a thief. I was a victim. I want to file a class action law suit there may be many more victims out there. I went to the bank several times to try to fix this. All they told me is that it was bank decision to close the account.",Checking account
I deposited {$8700.00} into my Ally Bank account last Thursday. I still havent received my funds and my online access has been locked. I need the money and they are not answering the phone nor are they returning my money.,Checking account
"This Monday ( XXXX ), we used ATM to deposit money at U.S. Bank on XXXX XXXX. 
I had my brother run an errand because I was working. 
But machine malfunction did not deposit money, and I did not get the money back. 
My brother went into the bank and asked the clerk while showing him the receipt. 
The bank clerk told my brother that there were several problems like this today. 
It will be deposited in a day. I came home believing that. 

However, there was no change in the bank account the next day ( Tuesday ) morning. 
I called the call center on the receipt, but I couldn't speak to the manager and the call center employee said the money to go in ten days. 


I asked you to deposit the money today because I needed it, but the clerk said no and told me to wait 10 days. 

When I asked a call center clerk if I could speed up the process, I was told that I couldn't guarantee it. 
I was so frustrated that I asked my brother to do me a favor.I asked him to go to the bank for me. 
( Because it was time",Checking account
"I opened a Citibank Checking Account Package on XX/XX/2018, I fulfilled all requirements to receive the {$300.00} bonus, and Citi now refuses to credit my account with the bonus even though multiple customer service representatives have confirmed I had fulfilled all requirements.

The requirements were : debit purchases of {$370.00} qualifying bill payment ( 1 or more for 2 consecutive calendar months ) The photo is attached of the promotion sent to my mailing address.

Please reference the following Citi website online "" chat '' with Citi representative XXXX   from XX/XX/2018 that confirms I met all requirements for the bonus : XXXX at XXXX, XX/XX/XXXX : Welcome to Citi Live Chat. We appreciate the opportunity to serve you.

How may I help you?

You at XXXX, XX/XX/XXXX : Hi, {$300.00} citibank checking account bonus. Could you check to make sure I've met the requirements?

XXXX at XXXX, XX/XX/XXXX : Will do! Please allow me a few minutes as I check your account.

XXXX at XXXX, XX/XX/XXXX : I ap",Checking account
"Claim number XXXX. I disputed a charge and Bank of America chose to  believe the merchant over me. They denied my claim and said that the evidence the merchant submitted was compelling and didnt even ask me if I had a rebuttal. XXXX told me they would reduce my cell phone bill but that it would not happen immediately, I said since it wont happen immediately then cancel it. They then said it would show up on my next bill cycle even after I told them to cancel it. This happened in XXXX, XXXX bill cycles have gone by and I have not received the service they claim to have given me. My phone bills are attached along with their email saying they would give me a refund. What compelling evidence did XXXX  give you?? Why didnt Bank of America ask me if I had anything else to add once the merchant refuted the charge? For Bank of America to assume my claim is false just because the merchant responded and said something different speaks volumes on how they really value their customers, and then tell me to f",Checking account
"I had a Fraudulent ATM Withdrawal done on my account for {$500.00} in XXXX, CA which is over 70 miles from my residence in XXXX, CA. The Representative informed me that there were several declined attempts as well, was also informed of declined pin attempts as well as declined transactions after the fact all verifying fraudulent activity. US Bank declined my claim because I didnt file a police report even though video surveillance verified it was not me on camera making withdrawal, and under Regulation E they can not legally require a police report and I can not drive 70 miles to make a police report in XXXX, CA.",Checking account
"My complaint is that Regions Bank conducts fraudulent business practices, specifically reordering of transactions and giving fraudulent account balance information. Also the Practice of Charging overdrafts on pending charges. I had a positive balance in account as of XX/XX/2018, made several transactions from account. Checked balance on the online bankling which showed positive balance after those transactions. Made an ATM withdraw which put account into negative status and understandably incurred one overdraft fee. Had a direct Deposit that would cover the one ATM charge that should have posted at midnight. Checked account onXX/XX/18 to find transactions reordered which cause my account to incur multiple overdraft fees instead of one fee. This is the second time this has happened.

See conversation below for previous dates.

] > XXXX, Thank you for your response. My name is XXXX and I will be happy to assist you. 



I apologize for any inconvenience that this matter may have caused you. When a",Checking account
"I spoke to Bank of America Regulatory Representative XXXX on XX/XX/2018 at XXXX XXXX. At that time I was advised that Bank of America would be removing the reported trade lines from the XXXX XXXX XXXX  and XXXX  XXXX I clearly asked how long this process would take and was informed that it would be removed within 48 hours but to wait at least a week. I was also informed that I would be receiving a letter to that effect as well. Pursuant to XXXX confirmation I attempted to open on an account on XX/XX/2018 with a local branch and was allowed a second chance checking account. However, the following day I was contacted by the bank and advised that my account would be closed by XX/XX/2018 due to information that was reported on the XXXX XXXX XXXX. When I asked this banking institution why my account was being closed when it was initially approved, I was told that they perform an additional search beyond 30 days for information reported to the XXXX XXXX XXXX. 
So once again I have received incorrect i",Checking account
I was offered a bonus if I opened an account with Citibank and sent them a substantial amount of funds. After meeting all of Citibank 's requirements they have not yet paid me the bonus which is past due.,Checking account
"I have filed a complaint and have been denied to talk to management. I have been told to wait 2 days for a call for management. I suppose to be protected from liabities of fraud. Im writing you with a negative XXXX account. Documentation and Police Reporr that hasnt been verified. Im looking at my children that are hungry and still no Manager was notified in my crisis. 

I had a XXXX ams had XXXX XXXX XXXX. Im unaware of what transactions happen from XX/XX/XXXX to XX/XX/XXXX. My passwords were changed My phone, license, social security, debit cards, amd cell phone with electronic wallets are missing. 

I had a deposit of XXXX on XX/XX/XXXX I noticed when I got discharged from the hospital my balance was XXXX dollars Today its is negative. I started calling customer service since XXXX and now at XXXX cst Im still on hold. I have been refused management. I was this morning I was going to get a provisional credit and now told this phone call doesnt exist I have been refused a full investigation. I ",Checking account
"I opened my citi bank account with a bonus of getting {$400.00}, after I deposit XXXX into my account in 30 days after opening, and keep the money for 60 days. I opened the account on XX/XX/XXXX, put {$15000.00} on XX/XX/XXXX, kept {$15000.00} for 60 days. The terms said I should receive the bonus 90 days after I keep the money for 60 days. So I should have gotten the bonus by XX/XX/26. However, I still have not gotten the bonus. 

When I call Citi, they tell me to keep waiting. Even though the bonus was due on XX/XX/26. I would like to get my {$400.00} bonus ASAP since its already overdue.",Checking account
"When I called the XXXX number to find out where can I print my XXXX forms when I spoke to the rep I answered all my info which is card number, first and last name of the account, date of birth and my online id I use then the rep said "" We can't help you because you are phishing someones account even though I was the one who knows what the question are I told them that "" I was the account holder NOT a scammer or a thief of my own account '' and then I hung up and called back 5 minutes later I told a other reps that I know the questions are being asked when you call the number on your back of your card then the rep said I was doing a fraudulent act on my account then when I tired to speak to a supervisor and they refused.",Checking account
"Contributor : BANK OF AMERICA Contribution Ref # : XXXX XXXX Number : XXXX Account Number : XXXX Name : XXXX XXXX XXXX Address : XXXX XXXX XXXX, XXXX XXXX, MD XXXX SSN/Tax ID # : XXXX Date of Birth : XX/XX/XXXX ID # : XXXX ID Type : Driver 's License/USA ID State : MD Incident Date : XX/XX/XXXX Principal Loss : {$0.00} Contribution Reason : Transacting ( or attempting to transact ) with an account in an unauthorized or prohibited manner I deposited a check from my account the check had my old account number on it. and the bank placed a fraud alert on my account. I told the teller that My dad XXXX and I had to close our joint account but I still had an account there. they flagged my account and closed it. I owe no money. I brought in my dads XXXX XXXX and our close account information along with my pen account information and they refused to reopen it. or remove the flag.",Checking account
"On XX/XX/2018 my checking account was fraudulently used. I did not know until my mother tried to use her card and found that the account had a freeze on it. My mother 's account was affected also because we shared accounts. We went into our local Navy Federal Credit Union to find out why and was told that no one can discuss anything about the account and that it was under investigation and was given a print out of my transactions. The print out showed how someone deposited over {$5000.00} into my account from another person 's account and then withdrawn at XXXX supermarket by way of money orders. The bank rep gave use a business card with a phone number and a name ( XXXX ) and said to call the security dept. only they will speak to you. This led to the worst experience ever. The person I spoke with would not give me any information and did not really know who XXXX was. I called, my mother called multiple times. The only thing they said is that security does not speak directly to anyone and that ",Checking account
"I opened a checking & saving account on XX/XX/2018 and funded my account with $ XXXX on XX/XX/2018 so that I will receive {$400.00} cash bonus as their promotion stated. By end of XXXX, I haven't received my credit. I have tried calling and visiting branch, and they have changed the date that I would receive my credit. They initially promised that i would get it in mid XXXX, then early XXXX and then End XXXX, as time went by. The last time I went to the branch on XX/XX/XXXX, I was told I will get it in end of XXXX On the fine print, it clearly states the cash bonus will be credited to the new checking account within 90 days from the date i complete all offer requirement. I completed the requirement on XX/XX/XXXX and I should receive by XX/XX/XXXX. Today is XX/XX/XXXX and I haven't heard back from them after submitting a complaint nor receiving the cash bonus. 

Attached is the my bank statement showing that i have funded $ XXXX, their promotion material, fine print and new account opening doc.",Checking account
"I am filing a complaint against Wells Fargo. Regarding a Checking Account that I closed at mostly my own request. Not due to Wells Fargo Closing the Checking Account without my consent! I closed the account, at least according the the last statement information. On XX/XX/XXXX. And the only amount that I had left as a balance, was {$0.00}. I originally filed a complaint with this organization, against Wells Fargo. On XX/XX/XXXX or XX/XX/XXXX. The Case Number was : XXXX. On XX/XX/XXXX I got a letter from Wells Fargo and they stated : "" We respectfully decline your request for {$500.00} in compensation. My most recent correspondence from Wells Fargo was a letter Dated : XX/XX/XXXX, from the WELLS FARGO MEDIATION OFFICES. Why are they doing this? After I closed the checking account two years ago by now?? What is the actual purpose of sending me a letter that is for this Legal Cause. Subject : Mediation option / Wells Fargo Mediation Program Office? And what is more confusing than all of the informat",Checking account
Over 30 days ago I noticed a withdrawal from my HSBC account. Someone wired money from my account to another account in Illinois. I contacted my account and they were able to get a hold of the other bank and stop the distribution of my money. I have now waited over 30 days for the amount of {$400.00} plus a {$35.00} service charge to be put back in my account. It takes over an hour to sit on hold waiting on someone from the fraud department to get on the phone and when I do no seems to know when I'm getting my money or what is going on.,Checking account
"I opened an account on XX/XX/2018 online and was approved for a Virtual Wallet with Performance Select account to take advantage of the new account online rewards up to {$300.00}. The establish total qualifying deposit of {$5000.00} or more to the new account. Also I would need to make at least 10 purchases with PNC Bank visa Debit card linked to the new account. 

The new account was funded with {$2000.00} via bank transfer from my XXXX XXXX XXXX XXXX savings account # XXXX. I was unable to deposit the entire amount online per their initial deposit online statement so I was waiting to receive my new banking information to deposit the other {$3000.00}. I had also gone ahead and set up my biweekly payroll direct deposit to ensure that I met the qualifying deposit stipulation of this new account. 

I printed off the approval email sent to me from the bank and received my ATM card on XX/XX/2018. I called the number on the card to activate which per the recording this was set up without any problems",Checking account
"In XXXX of 2013, I suffered a life threatening XXXX  injury which caused me to be in the hospital for several months. During that time a person by the name of XXXX XXXX, who I do not associate with anymore, gained unauthorized access to my bank account through Bank of America and stole over {$20000.00} from me while I was in the hospital. When I got out of the hospital, there was only {$40.00} in my account. While attempting to resolve this issue, I spoke to two representatives from the Bank of America complaint center and they were absolutely no help. XXXX ( unsure of the last name ) in the state of Utah and XXXX XXXX in the state of Maine. I asked them why my account was closed in 2013, and they stated that I had a pattern of late payment history. Ive never been late paying anybody, however I couldnt pay any of my bills while in the hospital fighting for my life. I asked the representatives to provide the dates I was late paying and they could not provide me any dates.",Checking account
"In reference to fraud to account corresponding to CFPB Case XXXX. 

I have presented TD Bank with disclosure of concerns pertaining the fraudulent use of my account and identity theft. TD Bank has noted that the fraud claims presented under REG E claim XXXX and REG E XXXX have been resolved statinng appropriate action has been taken to resolve the matter and mitigate the losses of monies. To this date the remaining REG E claim has not been address appropriately corresponding to the same recurrence of fraud and identity thief for a debit card that was issue to a third party without my authorization. Further, I have requested the account to be close and will not be making business with TD Bank in demonstration of my disagreement with the poor practices of XXXX XXXX, Assistant Vice President, NMLS ID # XXXX who handed me a check with the balance corresponding to the credits to the account as resolution of fraud without even an acknowledgement of the consequences that this has had on me and my busin",Checking account
"On XX/XX/18 I, myself and my Business partner opened a Business Account with XXXX Private Client Banker at Chase Bank and I, myself applied for a Business credit card as well. On XX/XX/18 we returned to the same Chase Bank so that I, myself could deposit my Retirement Refund check into that Business Account. Upon arrival the bank teller informed my Partner and I that our Business account had been restricted. We were then told we would need to speak with one of the personal bankers. We spoke with XXXX  Personal Banker which informed us that our Business Account was now closed and the system isn't telling her exactly why and to call XXXX option 1. I, myself called the toll-free number that was given to me from the Branches Personal Banker XXXX later that evening and I was informed that the Business Account was closed from the gentleman at that toll-free number. ( The conversation is in a recorded link  attached to e-mail ) To make a long story short, he didn't offer any insight as to why the Busin",Checking account
"On Tuesday XX/XX/2018 the bank assessed a XXXX dollar ( {$36.00} ) 'overdraft paid ' fee. Apparently, the fee was resultant from a temporary hold or authorization pending on the account. The two transactions, in question, ( {$50.00} and {$120.00} ; respectively ) did not actually post to or debit from my account and using the banks own terminology never once moved from the temporary authorization pending to completed categories and has since 'dropped ' off the account completely, as expected. 
I would argue that the account balance was at no time placed into a negative balance based on the transaction type, by design, being transitory. It's my contention that the bank intentionally delays settlement of transactions, of this type, in an effort to maximize the opportunity and occurrence of these contrived, disingenuous fees ; under the guise of revenue generation. 
It's clear to me that charging this fee is a deceptive practice and an attempt to collect rent seeking revenues from its customers. In",Checking account
"On XX/XX/2018 I deposited {$10000.00} by XXXX to open a new HSBC account based on a promise of {$350.00}. After it took HSBC an unusually long period to credit that electronic deposit, I wrote them via their secure message feature to complain and to memorialize that I only opened the account for the {$350.00}. Since then, I have sent more than a dozen follow-up messages asking when I would receive the {$350.00} and I was told it takes time ( app. 90 days and it's been app. 170 days ) until now, when they did not even bother to promise the {$350.00} or offer an excuse but said instead that I can have my money back less a {$25.00} "" penalty '' that they never even disclosed.",Checking account
"On XX/XX/2018 a deposit to my account through Bank of America ATM in XXXX, Georgia. The check amount {$8100.00} was placed on hold until XXXX.18 at XXXX. An additional check in the amount of {$35.00} made during same transaction and drawn on same banking institution was immediately available for withdrawal. In several conversations with customer service representatives plus a supervisor I was given the same answer that checks over {$5000.00} are held for seven days excluding weekends and there is no way that any of these funds can be made available until this date. Reason given on bottom of deposit receipt : A hold was placed on your check ( s ) because check specific information indicates item may be returned.",Checking account
5 years ago i had a captal one 360 checking account then they shut me down for no aprant reson leaving me stranded in XXXX. for 5 years i am trying to explane them i don't owe any thing and they are now causing needless pain and suffering. they don't return my calls and they have no way to contact them to dispute negtive info they did to me. i have no where to turn to on this matter and i like questions and more,Checking account
"I'm not enrolled in overdraft protection, and never been to avoid been charged extra fees as I'm a single mother and only income in my home. I've being dealing with wells Fargo for a long time and unfortunately there is never a definite solution other than returning the fees collected and only if I complain about it. This last month the bank charged me XXXX in overdraft fees and they are refusing to return that money. Instead of declining transactions as it should be when funds are not available they keep approving them in order to collect fees without my consent.",Checking account
"Continuation of complaint # XXXX I've already contacted your office in regards to a complaint with Chase Bank. However, your not doing enough to resolve the issue. 

I'm on Social Security XXXX and I cant believe they treat XXXX people like this. Shame on them. 

I have proof of payment on a cashiers check that I got from my Dad and his wife. It took three weeks to get it since the XXXX XXXX XXXX is on a rolling provincial strike ( meaning this week this province and a different province next week. ) The quickest way for me to get proof of payment is this way but Chase has called me a liar that my dad doesn't live in XXXX. I had given Chase my pass port for second ID. It may say US passport but it also give original country of being XXXX. 

They also told XXXX XXXX that I gave them a fraudulent check and they even closed my account and wont release the less the {$6.00} in my account. 

I have included a copy of my Chase statement and there corporate office told me the funds have been in the acco",Checking account
"Dear Sir/Madam, I found a fraudulent charge on my savings account when I was looking back the transaction history on XX/XX/XXXX. I found one of my personal check was used by someone whom I don't know for XXXX $ on XX/XX/XXXX in XXXX XXXX XXXX, XXXX. 

The check was cashed to "" XXXX XXXX XXXX XXXX '' XXXX XXXX XXXX  The check payee name is : XXXX XXXX I XXXXontacted my bank ( Bank of America ) as soon as I realized this fraud and raised complaint on XX/XX/XXXX. They took 90 days to investigate and told me today that they can't process this request as it is beyond 60 days from the date of incident, as per bank policy. 
So I am raising this complaint to you. Kindly do the needful. 

Please let me know if you need any further details.",Checking account
"On XX/XX/XXXX, I called first citizens bank to ask about fees of receiving a domestic wire. At that time, I was told that the fee would be XXXX for such a transaction. 

Therefore, two weeks later, I transferred funds from my brokerage account to my checking account through wire transfer. However, I was charged a {$16.00} fee. I tried to resolve the problem with the representative over the phone, and a supervisor told me she will listen to the phone recording within 48 hours and return me the fees if the representative did give me such information. Two days have passed and I still did not receive any feedback, so I called the bank again asking for update, but the supervisor was not available and the representative says she could not see any further information. 

Today, I was notified by the bank that they closed my account because I moved large amount of money too often with my business account. But as I am running an asset management company, it is very understandable to be moving money among ",Checking account
"On or About XX/XX/2018 A unidentified party accessed my XXXX  XXXX Credit Card Account. They began charging and purchasing overseas products. This was XXXX weekend followed by XXXX XXXX  and XXXX XXXX. 
These individuals added two Chase customer accounts to my XXXX   XXXX Secured Payment Page which means they gained access to my my XXXX  XXXX online account and they added Two ( 2 ) Chase Bank Accounts to my XXXX  XXXX Payment page. 
Over the weekend to which I was busy with the Holiday they some how drained and over drafted funds from my Chase Account. 
I have the ending numbers from the Chase accounts used to steal from me including the emails from XXXX XXXX demonstrating these account were linked to XXXX XXXX. 
Chase bank has refused to take these account numbers from me to investigate who these customers are. I have been damaged and have received some account adjustment but other transactions I did not make are still being investigated. 
Chase Fraud Department was supposed to send me document",Checking account
I purchased an auto insurance policy from XXXX for XXXX and XXXX per month payment for a 6 month policy.They deducted XXXX plus an additional XXXX. The XXXX was not authorized neither did I know that amount was due to purchase the policy. This occurred on XX/XX/2018. My Bank is TD Bank.At this time I am unable to maintain my other financial obligations.,Checking account
"HAD A LOAN FROM XXXX XXXX XXXX, IN XXXX FELL INTO HARD TIMES EXPLAINED TO THE MERCHANT AND THEY SAID OK AND STARTED A PAYMENT PLAN WHICH 1ST PAYMENT WAS DUE ON XX/XX/XXXX MADE THAT PAYMENT ANOTHER PAYMENT ON XX/XX/XXXX AND SO ON SO ON UNTIL ACCOUNT PAID OFF WELL END OF XXXX MERCHANT CHARGED ACCOUNT DIFFERENT AMOUNT REMIND YOU WE MADE PAYMENTS BY OTHER MEANS WHICH MERCHAT PRODUCED TO THE BANK ARVEST BANK COPIES OF THE RECEIPTS OF FORM OF SEPERATE PAYMENT NOT WITH CHECKING ACCOUNT OR DEBIT ACCOUNT THAT THE LOAN WAS MADE WITH. WHEN MERCHANT ACCEPTED OTHER FORMS OF PAYMENT PER OUR AGREEMENT IT VOIDED OUR ORIGINAL CONTRACT FOR THEM TO TAKE FROM MY ACCOUNT I INFORMED THEM NOT TO TAKE IT FROM MY ACCOUNT AND THEY DID ANYWAY AT THE END OF XXXX.MERCHANT EVEN LEFT VM ABOUT PROMISE TO PAY WHICH I WENT TO BANK SO ARVEST CAN HER THE COMPANY SAYING THAT.SPOKE WITH MANAGER AT MERCHANT AND SHE STD SHE WAS NOT AT WORK THE DAY THEY RAN THRU MY ACCOUNT AND CANT REVERSE IT STATED THAT IT WENT THRU AND ITS NOTHING TH",Checking account
"I am on XXXX XXXX, my mother 's Santander Checking account to help her manage her finances. I opened my mail Thursday and read a letter dated XXXX from XXXX , her utility company, that said her bank account was frozen and payment had been returned. 

I went online and saw beginning XXXX XXXX that checks I've arranged to have automatic payment had a note "" Forced check payment ''. 

I called the bank and was told that a man had called in XX/XX/XXXX asking questions about my mother 's account, so they froze the account. I appreciate the fraud department taking action to protect my mother 's finances. 

My concern is we were not notified that the account was frozen. No one called my mother or sent a letter explaining this. The person I spoke with in the fraud department said the bank does not inform the customer. It is the customer 's responsibility to call the bank. 

I asked her to check this policy since it does not make sense to me that someone would call their bank if they do not even know the",Checking account
"Our account was bought by Flagstar Bank on XX/XX/2018. We have been informed of the process since XX/XX/2018 when XXXX XXXX inform us of the plan buy. We have received out debit cards a few weeks back. Last week we received out checks and only my husband 's name appeared on them. I call and to inform them of the error and was told I would have to wait until Monday XX/XX/XXXX to have it taken care of. I called and waited for 45 minutes to speak to a banker to be told there is nothing he can do, that it was what XXXX XXXX send over to them. He told me I would have to call XXXX to have them reissue the check with the correct name. I called the number and was told they were just the printing company and have no way to change the name on a checking account. I turned around and called Flagstar back and waited on hold for 40 minutes to be told that I would have to go into a branch office which is 250 miles away, Then was told there is nothing they can do. I feel this is ridiculous that they should make",Checking account
