"Wells Fargo informed us that through their negligence they never properly recorded our mortgage with the XXXXXXXX XXXX  XXXX XXXX County Clerk 's Office, thus leaving our mortgage unrecorded. I reached out to them several times, but they have refused to right this wrong. We closed on our mortgage in XXXX of 2016. About ten days ago I contacted XXXX XXXX the Deputy City Register at the Dept. of Finance and told her of the situation. She spoke with XXXX XXXX of Wells Fargo and told them that they were responsible for the fees and costs of recording my mortgage, yet they still have not sought to rectify the situation. Can you have them rectify the situation? If not, can you put me in contact with the agency that can?",Conventional home mortgage
"Hello, Below is an email that I had sent to the VP of Key Bank on XX/XX/18 after getting the run around from the Loan Officer and her supervisor, XXXX XXXX. Our loan closed onXX/XX/2018 but we didn't know for sure if the loan was going to close on that day or not. Below is some of the issues that we had through the process. We do not recall getting the Closing Disclosure on the HELOC 3 days prior to closing and when we did see the interest rate, XXXX and myself were both in shock at the interest rate as it was above 7 %. At the time we saw it, it was too late to not sign the document as we would not have a home so we felt forced to sign the documents. Please see the below email to the Vice President below sent on XX/XX/XXXX and to this day we do not have any resolution to our concerns. 


Hello Mr. XXXX, I would like to voice my concerns and issues with our mortgage process with you since XXXX XXXX has not returned my phone call from a week ago. There were many issues that arose throughout the process suc",Conventional home mortgage
"I took a mortgage on an investment home I own in XXXX XXXX, FL    from a local bank in Colorado  called Simmons Bank ( XX/XX/2018 ). Simmons Bank agreed verbally and in writing ( by email ) to issue the mortgage loan without hurricane insurance and has acknowledged this several times also by email ( see attachment ). 

However, Simmons subsequently ( within months ) sold the loan to XXXX. It appears in retrospect that Simmons was concurrently planning to sell the loan while originating it ( without disclosing this fact ). The mortgage broker was aware that an important reason for working with Simmons was my understanding that they would hold the loan in house ( as they had for my principal residence in CO  ). 

XXXX is now demanding that I pay for hurricane insurance, which is approximately {$20000.00} per year. Without hurricane insurance, pursuant to the closing disclosures provided by Simmons, the estimated taxes and insurance were listed as {$1400.00}. Therefore, hurricane insurance would more than do",Conventional home mortgage
"My XX/XX/XXXX XXXX County property taxes have still not been paid. The bill was due XX/XX/XXXX, and now the past due date of XX/XX/2019 is coming soon. I have contacted Roundpoint several times to ask when my property taxes will be paid. They always refer me to the Taxes department, which never responds. 

There is plenty of money in the escrow account to pay the property taxes.",Conventional home mortgage
"As a result of a previous CFPB complaint submitted by myself and Congressman XXXX 's office ; Mr. Cooper, my loan servicer, provided the attached resolution. The resolution dated XX/XX/XXXX on page 2 states that they would re-instate my loan modification if I paid them {$36000.00}. This amount, per the attached resolution covers payments from XX/XX/XXXX through XX/XX/XXXX. I submitted the full amount with certified funds on XX/XX/XXXX. It took a few weeks for the funds to post. I have had over a dozen calls with Mr. Cooper since. Most recently I was told that despite the attached resolution, they made a mistake and I owe an additional {$9300.00} due to a mis-applied payment on XX/XX/XXXX. 

I have since made payments for XX/XX/XXXX through XX/XX/XXXX.  Because I complied with their resolution, and their mistake occurred over a month prior to issuing the resolution, I believe my account should be considered as current. This is simple contract law - they made an offer, I accepted their offer and paid the re",Conventional home mortgage
"Today, is XX/XX/XXXX, and I havd had numerous issues with XXXX XXXX/XXXX XXXX, XXXX, and its Curators, Attorneys ; as well as the Loan Officers acquired by the state of Louisiana. Due to discrimination and impracticable business practices has wrongfully forceclosed on XXXX XXXX. Please be advised I review my checking account with XXXX XXXX and discovered check # XXXX was issued to Seterus on XX/XX/XXXX. Seterus was unable to locate the payment, therefore, I submitted a money order and sent the payment by certified mail. Also, I requested Seterus to disgard check # XXXX. Today, XXXX, Region Customer Service Representative, located in XXXX, Flordia informed me the check wa processed. XXXX XXXX, Seteru Representative, informed me that the processed department wasn't able to identify my information. I have reported these incidents to Louisiana OIG office ; also, I filed complaints with XXXX District Court of XXXX XXXX and the XXXX District Court of XXXX XXXX. These courts postponed the litigations. Due to the",Conventional home mortgage
"My homeowners insurance was due on XXXX, I received a bill from the insurance company on XX/XX/XXXX saying it was still due. So I called Fifth Third Bank to find out what was going on. Well they sent the check to someplace in Missouri not affiliated with my insurance which is XXXX, located in XXXX, MI which is clearly stated on the bill. To make a long story short they assured me they would reissue the check. On XX/XX/XXXX I decided I had better call the insurance company to find out if they had received the payment, they had not. So I TRIED calling several times over several days to get ahold of someone at Fifth Third, always put on hold, twice up to 40 minutes. Noone will answer, so frustrated I went to the local Fifth Third branch in XXXX, IN where I live and talked to the branch manager, XXXX XXXX, who after trying herself to reach someone was not able to do so. She looked me in the eye and swore she would call me back that same day, not tomorrow not next week, that day, and she would not go home unti",Conventional home mortgage
"Ocwen is engaging in the prohibited practice of dual tracking while having received timely all the required documents and financial information from the borrower. 

Please see attached letter dated XX/XX/2018. 

Ocwen has failed to deliver required foreclosure protections. 

Ocwen is using faulty information in the servicing of this mortgage loan.",Conventional home mortgage
"Dear CFPB, On XX/XX/XXXX, I was approved by my Loan Servicer, Wells Fargo Home Mortgage, for a permanent loan modification. Unfortunately, my spouse, who is not on the loan, refused to sign the documents. I tried to save my home through XXXX XXXX Bankruptcy, but the combined payments were too much for me. My home was scheduled for Sheriff 's Sale on XX/XX/XXXX. When I reached out to Wells Fargo prior to the sale date, I was told that there were not any options available for a workout. A couple of days later, I was told that if I could stop the sale, XXXX would reevaluate my loan. I filed an emergency motion with county court and the judge granted the stay until XX/XX/XXXX. I am also working with the non-profit organization XXXX to assist me in these negotiations. Wells Fargo told XXXX that I have a lien on my home that was an issue with the modification last XX/XX/XXXX. The only issue at that time was not being able to obtain my spouse 's signature. Now it appears that XXXX is using the lien as an excuse ",Conventional home mortgage
"I have been working with the Short Sale Lender for almost 6 months to try to close this short sale. The previous Buyer walked but I recently received an offer from another Buyer around the same time that the Servicer assigned a foreclosure date on the house. The Servicer is refusing to postpone the foreclosure date and will not review the short sale offer despite us sending over all the documents they need to review the file for a short sale. We also requested an updated value to be done to the house but the Servicer responded that they needed an offer first before an updated value could be ordered which was a difficult position they put me through because the property was marketed for a long time and could not get an offer at the amount that the Servicer set the value for. So this was like a catch-22 and when the Servicer assigned a foreclosure date for the house, we could not convince them to order a new value despite the fact that they knew that the property needed many repairs, and that it was on the ",Conventional home mortgage
"We have lived in our home for 17 years. We've had financial problems in the past, and did a few modifications over the years. Nothing was done about lowering our 9.125 % interest rate, until XX/XX/XXXX. It was lowered to 8.125 %. That made our Mortgage Payments go up by {$100.00} dollars, and stretched our loan to 51 years! We were waiting for my wife to be approved for XXXX, and she was approved in XX/XX/XXXX. Which will allow us to make our mortgage payments. We have a XXXX XXXX RESPA Loan, and we've had several mortgage servicing companies. The latest being DITECH. They have only hurt us when asking for lower interest rate, and adding our past due to the end of our mortgage. We needed help, not hurting us by, NOT lowering our interest rate. And adding large sums of money to the end of our mortgage.",Conventional home mortgage
"My Ex-husband and I own equal parts of an undivided property. We are both on the deed, but he is the only one on the XXXX XXXX   conventional mortgage. The divorce decree ordered the house sold and the equity split equally. He breached the divorce decree by refusing to sell the property. After I consulted with both a divorce attorney and real estate attorney about his breach he turned over possession of the property to me. Shortly after I took over residency, he died by XXXX. 

I learned via a notification from XXXX XXXX that the payments were not being made after his death. I was unable to get any information from the original lender XXXX. I contacted the HOPE hotline for assistance. The HOPE hotline contacted XXXX with me on the line and met with great resistance. The XXXX representative repeatedly requested for my ex-husband to call and give permission to talk to me and yes, this was after being told numerous times he had died. I took over the conversation with the HOPE representative still on the line",Conventional home mortgage
"My mortgage servicer, SLS Servicing sold my mortgage to XXXX XXXX on XX/XX/18. I made my mortgage payment to my new provider. 

SLS Servicing had been withdrawing my mortgage payment from my checking account on the XXXX of each month. On XXXX XX/XX/18 they withdrew {$1400.00} ( mortgage payment ) from my checking account, which is after my account was closed with them. I have made numerous phones calls and have received a different story from each employee of this company that I spoke to. This withdraw has caused a negative balance in my account and I have accrued overdraft fees. To date, after 11 days has passed since they withdrew this money, I still do not have it back.",Conventional home mortgage
I would like to file a complaint against the noteholder and servicing company for the mortgage on my primary residence. Im attaching supporting documents and letters for review as well. I believe I am a victim of mortgage fraud from XX/XX/XXXX and am still suffering from that experience. I filed for chapter XXXX bankruptcy in XX/XX/XXXX and the since the house was my primary residence it was discharged in the bankruptcy. I have been trying to get a loan modification for over 5 years that would bring the mortgage amount to at least to the fair market value. One of the issue appears to be valuation reports sent to me by the lender. The reports are biased in favor of the note holder. The comparables used are extraordinarily high and located in a much more desirable areas. They show an appreciation of over 33 % in 18 months which is impossible. ,Conventional home mortgage
"As a result of a disaster in which I lost the use of my home, I submitted a claim to my insurance company. I also called my mortgage company Ditech at the same time ( XX/XX/XXXX ) to make sure my claim was handled in a timely manner. It took two months for my insurance company to release a payment for damages at which time I immediately called my mortgage company ( XX/XX/XXXX ) to get them all the information they requested. They informed me that it would take approximately 16 business days from the day they physically received my information ( XX/XX/XXXX ) to release the insurance check. I explained that they had all the documents, costs were incurred and some work has already been done, and I am living in a camper behind my house and they had all the documents to release funds. I got the same standard answer. No deferment of mortgage payment or any solution. Just that they are overwhelmed with the amount of disaster claims across the country right now and there is nothing else they can do and I'll just ",Conventional home mortgage
XXXX XXXX XXXX is a collection agency that has my student loan. I worked out a voluntary payment arrangement of {$50.00} per month this past summer. I told them over the phone what day to take out the {$50.00} payment each month. They called me and said that the {$50.00} a month can not be accepted anymore and they will recommend wage garnishment. My understanding is as long as I am voluntarily paying they can not garnish my wages or take my tax return. I feel like they are trying to bully me into paying more.,Federal student loan servicing
"I was contacted by XXXX XXXX from XXXX XXXX via the phone a year a ago just a few months after graduating from college. The company was going to help me reduce federal student loans payment. I am still struggling to pay back my student loan since I am currently an XXXX  XXXX member doing my year of service. I unfortunately believe them and now I have more loans to pay instead of helping me they are adding more problems. XXXX wanted me to sign the contract immediately and pay {$49.00} a month for the service charge to Equitable Acceptance Corporations. However. I recently, I realized that I could do it through them in order to keep my loan payment at XXXX since I dont have enough money to pay for loans. They have been scamming people. They give false information. What XXXX XXXX said on the phone is very different to the contract and the contract were signed on the phone. After reviewing my credit report I notice that the service is a line of credit and not a loan. I am very disappointed that these people h",Federal student loan servicing
I can not seem to pay down the principal amount that I borrowed. I was in forbearance for a while and am now in an IBR. When I originally consolidated my loans in 2004 the total principal balance was approximately $ XXXX. I have paid over $ XXXX back over the past 14 years and my principal balance is still $ XXXX. When I review a statement of all payments and charges against the accounts I can not make sense of the numbers.,Federal student loan servicing
"Hello, In 2010 I XXXX  from college and began repaying my student loans. I had federal loans which were consolidated into one subsidized and one unsubsidized. Some payments went into deferment while I was getting my XXXX XXXX XXXX. About 2 years ago, after Navient had become the servicer of these loans, when the loans came out of deferment and I began making payments for all I applied and received approval for an income based repayment plan which also included a 10 year debt forgiveness component because I am working for a XXXX XXXX. I setup monthly automatic payments to be taken out of my checking account. These payments came put monthly without any problem for a good amount of time, I would estimate a year or more. Strangely, without any notice from Navient, and with no indication that it had do to with any issue from my bank, these automatic payments which were setup through navient simply STOPPED. I did not know they had stopped, I did not receive any word that my payments were not being collected, no",Federal student loan servicing
"I am repaying my loans with the XXXX Award and there is a text box for instructions on the My XXXX Repayment Request Form. I have made three payments so far and included my specific instructions on how to allocate my payment of {$850.00} to my loans. Keep in mind that I have already included interest as well. 
I log in and I see that my payments have been processed for the full amount but some of my loans still are outstanding. 
Instead of following my directions, Navient had distributed my payments on my loans incorrectly and improperly. 
Here is the amount that I instructed : XXXX Direct Loan - Subsidized XXXX XXXX Direct Loan - Subsidized XXXX XXXX Direct Loan - Subsidized XXXX XXXX Direct Loan - Subsidized XXXX XXXX Direct Loan - Unsubsidized XXXX XXXX Direct Loan - Unsubsidized XXXX XXXX Direct Loan - Unsubsidized XXXX XXXX Direct Loan - Subsidized XXXX XXXX Direct Loan - Unsubsidized XXXX XXXX Direct Loan - Subsidized XXXX XXXX Direct Loan - Unsubsidized XXXX XXXX Direct Loan - Unsubsidized XXXX XXX",Federal student loan servicing
"I submitted my Department of Defense paperwork [ XXXX ] to be reviewed and forwarded so I can be repaid for my student loans on XX/XX/2018. After two weeks I called to ensure my paperwork was processed as normal. I was told my paperwork was lost and had not been touched since uploading it to their website. They reassured me that they would complete the work needing to be done and it would be resolved within a few days. I called approximately one time over the next 4 weeks only to be told nothing has been done with my government papers each time. My last phone interaction was XX/XX/2018 and I was told nothing has changed. For the last several years XXXX has processed my government paperwork within a few days. With every week that goes without them submitting my paperwork to the DoD, I am not getting repaid for my loans - and I am unable to use one of my military benefits defined within my government contract.",Federal student loan servicing
"I've been getting phone calls from Navient on my work phone for someone who hasn't worked here for 10+ years. I've informed them multiple times that he doesn't work here, and to stop calling. I've been getting these calls for my entire time that I've worked here, 8+ years. Some calls, in the past, have come in multiple times per day.",Federal student loan servicing
"For several months I have been attempting to retrieve a refund from XXXX  XXXX XXXX ( XXXX ) for {$100.00} as a result of the final payment on my account ( on XX/XX/2018 ) being greater than the balance at the time. In XXXX I was told that the refund would be sent to me in 45-60 business days. Then on XX/XX/XXXX, after 60 working days had passed, I was told that the refund would not be sent to me but would rather be sent to the financial institution that refinanced the loan. After contacting the financial institution that refinanced the loan, I informed XXXX  that they never received such a refund and XXXX responded on XX/XX/XXXX saying that a request would be sent to an account specialist to obtain a reference number or any information regarding the refund. 46 calendar days ( 30 working days ) later I have yet to receive any information regarding the refund. On XX/XX/XXXX I called XXXX to once again inquire about the refund and was told that the check just happened to be mailed that day and that I would ",Federal student loan servicing
I have several loans in ibr with Navient. I was told that two of my loans do not qualify for Ibr and wont be part of the ibr forgiveness in 25 years because my income is too high. My loans  are also split up and being paid off in increments instead of a whole. So some of them will likely get paid off before the 25 year mark instead of the entire debt being forgiven at 25 years. Until I spoke to the customer service I had no idea that it was not counted as part of my total debt and to the IBR calculation,Federal student loan servicing
"I have a student loan with Great Lakes. Without asking me, they signed me up to have all bills and payment information sent to an email that I do not regularly check. When we called to find out why we were getting past due notices but had never gotten a bill Great Lakes told us that they automatically send all bills via email, without asking first if that is what we want. 

Great Lakes should not be permitted to choose the delivery method of bills and payment information. The customer should be allowed the option to choose their delivery preference. Because of this we were unaware that a payment was due, and were charged extra interest. 

It is unfair to communicate only by email, without first asking if that is okay.",Federal student loan servicing
"I XXXX XXXX, have been working with a housing counseling agency ( XXXX XXXX XXXX ) to resolve my mortgage arrears that occurred back in XXXX of this year. I submitted a modification packet through my housing counselor, and was offered a trial modification on XX/XX/XXXX. The three payment of XXXX were for the due dates of XX/XX/XXXX, XX/XX/XXXX, and XX/XX/XXXX. My first two payments were sent and accepted, however the third payment ( sent prior to the first of XXXX ) was denied due to lender claiming that it was not received by the last day of the month. 
I am disappointed in the decision made by the bank and now have been faced with a XX/XX/XXXX sheriff sale of my property .I have made an attempt to resolve this matter to no avail. The lender Midwest Loan Servicing has now required that I submit new documentation, while not completely committing to the postponement of the foreclosure sale of my home.",FHA mortgage
"PAYMENT DISPUTE Specialized Loan Services "" hereafter Lender '' XX/XX/XXXX : On or about XX/XX/XXXX, i made my monthly mortgage payment. Lender notified me that they did not receive the payment. I provided lender all evidence which included a money order and proof of it being cashed. While the matter was being investigated by lender, i decided to pay to avoid additional penalties. 

XX/XX/XXXX : On or about XX/XX/XXXX, i made my monthly mortgage payment. Lender notified me that they did not receive the payment. I provided lender all evidence which included a money order and proof of it being cashed. While the matter was being investigated by lender, i decided to pay to avoid additional penalties. 

XX/XX/XXXX : The lender acknowledged of error and applied both the above payments towards interest. 

My issue : I would like the lender to return both payments to me instead of applying towards my interest, as I was forced to borrow the money to avoid a foreclosure for an issue caused by the lender.",FHA mortgage
"Wells Fargo Home Mortgage refused to complete a basic form needed for a social services agency who received Federal Funds in ( XXXX XXXX ) to assist persons in my county such as myself who were impacted by Hurricane Harvey ( Natural Disaster ) in XXXX with catching up outstanding mortgage balances. I was contacted by my county to aid me with delinquent balances. Wells Fargo Home Mortgage sent a XXXX form as the entity requested with all the required information ; but alleges that they did not like the legal verbiage on the form submitted. However there was nothing binding ( legally ) that would put them at risk. Please note the entity only asked for my name, address, account balance past due and monthly mortgage payment, fax number which I gave Wells Fargo Home Mortgage explicit permission to provide to aid with the processing of payment. In addition to a signature of some type from a bank representative. They also are contradicting themselves. I have proof where they started the document ; but allege its",FHA mortgage
"We close on our home XX/XX/XXXX, FHA loan, SWBC Mortgage Company. Since our very first payment, SWBC has not kept accurate records of payments they said we missed our XXXX XX/XX/XXXX payment. on XX/XX/XXXX we paid {$4600.00} because they said we missed XX/XX/XXXX payment, so the XX/XX/XXXX payment was for the missed payment for XXXX which brought us current. XX/XX/XXXX we paid {$2300.00} on XX/XX/XXXX we paid another XXXX because they said we was behind again, but we where current because we took out our 401 plains to make those payment to become current. 
Every since then records have not been accurate both double payments kept us behind along with XXXX having to go on workman compensation for a XXXX so we ask for a loan modification.On XXXX XXXX that's when the loan modification was granted along with a trial period we passed the trial period. XXXX XXXX HUD gave SWBC {$95000.00} toward our account it took our payments for {$2300.00} to {$1600.00} per month. After we were granted the loan modification ou",FHA mortgage
"I am a target of predatory lending practices form my loan company, Freedom Mortgage. I have recurring bi-weekly payments through this company, and they are charging me an NSF fee for a payment that cleared their system on XX/XX/18. The payment shows it cleared my bank account on XX/XX/2018. I called and requested a review of the fee as the payment never bounced, and both their system and my bank account show the payment cleared as scheduled. After reviewing this fee they are now telling me I need to provide them additional documentation showing my bank account balance from the period of XX/XX/18 through XX/XX/2018. This fee is completely bogus, and they have even admitted that the payment shows it clears on their end. They are attempting to make me clear hurdles and jump through hoops to rid myself of this unnecessary fee. I am concerned that this predatory practice of tacking on bogus fee 's and then requiring the consumer to provide documentation to show otherwise is likely being perpetuated on other cu",FHA mortgage
"My mortgage with XXXX XXXX XXXX  was bought out by another company Called Lakeview Loan Servicing. I was never notified. I repeatedly tried to pay my original mortgage and was denied access. I just thought something was wrong with the website. After a couple of weeks of this and a message from a credit reporting company that my account with XXXX had been closed, I called my mortgage company only to find out that my loan was sold and they were no longer servicing my loan. They gave me the number to the new company. When I called them, they said they had sent a new customer package back in XXXX. I never received notice that my loan was sold. I had no idea what was going on. I have a credit reporting service that notified me that my account with the original bank was closed. After calling the new loan service, they had sent my new customer package to a wrong address. Now when I registered to pay online with the new company, it states that I have late payments. It is kind of hard to pay a payment when your ac",FHA mortgage
"My home-based business slowed down in past year. 
I applied for Mortgage loan modification and assistance from my lender. I'm still processing this application with the lender.

One stranger has been pasting demand notices on my front door stating that he bought my house at foreclosure. He's threatening to evict me from my house.

This is my primary and only residence. I may become homeless.

I'm interviewing for full time employment while reorganizing my business.

I want to keep my house .... 

Please help me .... 

XXXX XXXX XXXX XXXX XXXX XXXX Georgia XXXX",FHA mortgage
"I am having ongoing problems with getting Carrington Mortgage Services, who just purchased my load in XX/XX/XXXX, to post my XX/XX/XXXX payment correctly. I received my statement today, and it had a {$5.00} overdue payment charged. In XX/XX/XXXX, I paid my normal payment, plus an extra {$100.00} through my normal recurring autodeduct. This payment was deducted as scheduled on XX/XX/XXXX and was not late. I also made an additional payment of {$1000.00} via Carrington 's website. This payment also posted on XX/XX/XXXX. The  incorrect posting of the {$1000.00} is the subject of a different complaint, still unresolved. Carrington charges {$5.00} to make an extra payment on the website, and I accepted this fee. However, it is incorrect to record it as an "" overdue payment '' when the account is not overdue. I called customer "" service '' to discuss this issue, and I was told that Carrington knows the account is not overdue and all fees default to the "" overdue payment '' category on the website. ",FHA mortgage
"CREDENCE FUNDING CORPORATION ( XXXX XXXX ), XXXX AND XXXX XXXX   ( XXXX XXXX ) ARE ALL ENGAGED IN AN ACTIVE CONSPIRACY TO WRITE FRAUDULENT LOANS FOR ELDELRY PEOPLE FOLLOWED BY THEFT OF HOME USING COMPLEX AND ILLEGAL ESCROW MANIPULATION TO CONFUSE AND ROB THEM. SPECIFICALLY IN THIS CASE WE HAVE A LOAN WITH MISSING ITEMS ON LOAN AND ESCROW DISCLOSURES, AND A THEFT OF {$1500.00} FROM THE VICTIM 'S ESCROW ACCOUNT AFTER HER HUSBAND DIED.. WE HAVE A LOAN THAT NEVER MATCHED THE PAYMENT QUOTED AND A HOUSE PAYMENT THAT DoUBLED SEVERAL TIMES DURING THE COURSE OF THIS FRAUDULENT LOAN 'S EXISTENCE. XXXX EMPLOYEES CONFIRMED THE MULTIPLE COUNTS OF LOAN FRAUD, A COPY FROM THEIR LETTERHEAD IS PROVIDED HERE.",FHA mortgage
